Gene_ID,sgrna_ID,sgrna_lfc
FAM129C,HGLibB_16080,0.13804
GINM1,HGLibA_19101,0.8087
GINM1,HGLibA_19099,0.39818
GINM1,HGLibA_19100,0.56116
GINM1,HGLibB_19076,0.056467
MSL1,HGLibB_30171,0.40396
MSL1,HGLibB_30169,0.56993
MSL1,HGLibA_30211,0.16575
MSL1,HGLibA_30212,0.28894
COL4A4,HGLibA_10578,1.0762
COL4A4,HGLibB_10568,0.81314
COL4A4,HGLibB_10567,0.24796
COL4A4,HGLibB_10566,0.20678
COL4A4,HGLibA_10577,0.16576
MMADHC,HGLibB_29417,0.91666
MMADHC,HGLibB_29419,1.2717
MMADHC,HGLibB_29418,0.92184
TRAM1L1,HGLibB_51221,0.37532
TRAM1L1,HGLibB_51223,0.24867
TRAM1L1,HGLibA_51284,0.25976
TRAM1L1,HGLibA_51286,0.20631
COX7C,HGLibB_10861,0.8885
COX7C,HGLibB_10860,0.57042
COX7C,HGLibA_10872,0.28842
COX7C,HGLibA_10873,0.16659
REM2,HGLibA_40833,0.47772
REM2,HGLibB_40783,0.81127
REM2,HGLibB_40782,0.60621
CXorf56,HGLibA_11945,2.0283
CXorf56,HGLibB_11931,0.42856
CXorf56,HGLibB_11933,0.29744
CXorf56,HGLibA_11944,0.15788
DACT3,HGLibB_12273,1.569
DACT3,HGLibA_12286,0.52606
DACT3,HGLibA_12285,0.30952
DACT3,HGLibB_12274,0.14589
HIST2H2AA4,HGLibA_21526,0.22774
EXT2,HGLibB_15784,1.1326
EXT2,HGLibB_15782,0.35838
EXT2,HGLibA_15804,0.37605
EXT2,HGLibB_15783,0.097154
SOBP,HGLibA_46119,0.80534
SOBP,HGLibA_46121,0.63549
SOBP,HGLibB_46065,0.29522
SOBP,HGLibB_46063,0.16036
MT4,HGLibB_30266,0.99453
MT4,HGLibA_30306,0.34199
MT4,HGLibA_30307,0.39721
MT4,HGLibB_30267,0.11379
GNL3L,HGLibA_19553,1.0068
GNL3L,HGLibB_19525,1.8573
GNL3L,HGLibB_19527,0.69569
MMP23B,HGLibA_29516,0.96962
MMP23B,HGLibB_29475,0.52578
MMP23B,HGLibA_29515,0.31429
MMP23B,HGLibB_29474,0.14164
RNF32,HGLibB_41612,0.53768
RNF32,HGLibB_41611,0.086945
RNF32,HGLibB_41613,0.38146
RNF32,HGLibA_41664,0.369
DCAF17,HGLibB_12421,1.3429
DCAF17,HGLibA_12435,0.49174
DCAF17,HGLibB_12423,0.25576
DCAF17,HGLibA_12437,0.20022
DCAF17,HGLibA_12436,0.012936
OR1B1,HGLibA_33647,0.75157
OR1B1,HGLibA_33646,0.62446
OR1B1,HGLibA_33648,0.37008
OR1B1,HGLibB_33603,0.085967
OR1B1,HGLibB_33601,0.047481
ZIC3,HGLibB_55261,0.43068
ZIC3,HGLibB_55260,0.82827
ZIC3,HGLibA_55328,2.36
ZIC3,HGLibA_55327,0.025546
KCNC2,HGLibA_24166,1.0431
KCNC2,HGLibA_24164,0.61156
KCNC2,HGLibB_24130,0.20007
KCNC2,HGLibB_24131,0.25617
ELFN2,HGLibA_14909,0.98636
ELFN2,HGLibB_14888,0.50653
ELFN2,HGLibA_14910,0.37892
ELFN2,HGLibB_14886,0.077346
ELFN2,HGLibB_14887,0.068375
OR8I2,HGLibA_34534,0.7127
OR8I2,HGLibB_34490,1.4373
OR8I2,HGLibB_34489,0.22476
OR8I2,HGLibA_34535,0.23156
OR8I2,HGLibA_34536,0.090344
PGAP3,HGLibB_36166,1.4726
PGAP3,HGLibB_36167,0.4045
PGAP3,HGLibA_36213,0.38268
PGAP3,HGLibB_36165,0.073634
FZD3,HGLibA_18268,0.73314
FZD3,HGLibB_18245,0.81051
FZD3,HGLibB_18244,0.27655
FZD3,HGLibA_18270,0.17986
FZD3,HGLibA_18269,0.093918
ZNF658,HGLibA_56473,1.2347
ZNF658,HGLibB_56406,0.39302
ZNF658,HGLibA_56474,0.65766
ZNF658,HGLibB_56405,0.063604
B3GALNT2,HGLibA_03950,0.75879
B3GALNT2,HGLibB_03949,0.36134
B3GALNT2,HGLibA_03951,1.0578
B3GALNT2,HGLibA_03952,0.095315
CEP95,HGLibA_09180,0.8836
CEP95,HGLibB_09171,0.56536
CEP95,HGLibB_09172,0.26003
CEP95,HGLibB_09170,0.19671
CEP95,HGLibA_09178,0.094239
DGAT1,HGLibB_13017,1.7594
DGAT1,HGLibA_13033,0.37319
DGAT1,HGLibA_13034,0.62356
DGAT1,HGLibB_13016,0.08358
SRP19,HGLibB_46945,0.38371
SRP19,HGLibA_47003,1.6665
SRP19,HGLibA_47002,0.3882
SRP19,HGLibB_46947,0.07306
ADAP2,HGLibB_00865,1.2057
ADAP2,HGLibB_00864,0.44809
ADAP2,HGLibB_00863,0.22635
ADAP2,HGLibA_00867,0.23059
KIAA0368,HGLibB_24596,0.77497
KIAA0368,HGLibB_24595,0.36465
KIAA0368,HGLibA_24628,0.23286
KIAA0368,HGLibA_24629,0.22416
KIAA0368,HGLibA_24630,0.10944
TTF2,HGLibA_52171,2.0166
TTF2,HGLibB_52106,0.41009
TTF2,HGLibA_52170,0.65968
TTF2,HGLibB_52105,0.046993
ASB8,HGLibB_03249,0.54767
ASB8,HGLibA_03251,0.82364
ASB8,HGLibB_03248,1.229
DHRS12,HGLibB_13105,0.56715
DHRS12,HGLibA_13124,0.29032
DHRS12,HGLibA_13123,0.49882
DHRS12,HGLibB_13107,0.16702
DEFB114,HGLibA_12854,0.73626
DEFB114,HGLibA_12855,0.50177
DEFB114,HGLibB_12838,0.47273
CYP4B1,HGLibA_12178,1.2915
CYP4B1,HGLibB_12164,0.69062
CYP4B1,HGLibA_12177,0.29033
CYP4B1,HGLibB_12165,0.16736
CYP4B1,HGLibA_12179,0.082411
SLC38A5,HGLibB_45021,0.36338
SLC38A5,HGLibA_45074,0.51732
SLC38A5,HGLibB_45019,0.39013
SLC38A5,HGLibA_45073,0.094329
ZFPL1,HGLibB_55181,0.27822
ZFPL1,HGLibA_55249,0.74719
ZFPL1,HGLibA_55250,0.24453
ZFPL1,HGLibB_55182,0.21332
TIMM23,HGLibB_49454,2.0142
TIMM23,HGLibA_49515,1.8678
TIMM23,HGLibB_49453,0.53992
IRGC,HGLibA_23609,1.08
IRGC,HGLibB_23578,0.41757
IRGC,HGLibA_23610,0.84025
IRGC,HGLibB_23577,0.040367
SMCO2,HGLibB_45610,1.0014
SMCO2,HGLibA_45666,1.22
SMCO2,HGLibA_45665,0.41965
SMCO2,HGLibB_45609,0.038582
SLC30A10,HGLibB_44848,0.62234
SLC30A10,HGLibB_44846,0.9132
SLC30A10,HGLibA_44899,0.82656
TGFBI,HGLibA_49221,3.5359
TGFBI,HGLibB_49162,0.29926
TGFBI,HGLibA_49219,0.555
TGFBI,HGLibA_49220,0.15973
TGFBI,HGLibB_49161,0.0078422
USP29,HGLibB_53256,0.70197
USP29,HGLibB_53257,0.32758
USP29,HGLibA_53322,0.2993
USP29,HGLibB_53258,0.15967
ZNF547,HGLibB_56135,1.0455
ZNF547,HGLibA_56203,3.9799
ZNF547,HGLibA_56204,0.39676
ZNF547,HGLibB_56136,0.06227
PICALM,HGLibB_36475,1.0725
PICALM,HGLibA_36522,0.25836
PICALM,HGLibB_36476,0.20707
PICALM,HGLibA_36523,0.25203
DAPK3,HGLibB_12315,1.5005
DAPK3,HGLibA_12327,0.78345
DAPK3,HGLibB_12314,0.22423
DAPK3,HGLibA_12328,0.23496
DAPK3,HGLibB_12316,0.015494
PRY2,HGLibA_38999,0.22968
CLUL1,HGLibB_10154,0.68181
CLUL1,HGLibA_10163,1.2845
CLUL1,HGLibA_10164,1.0027
ACY1,HGLibA_00704,1.0143
ACY1,HGLibB_00704,0.47951
ACY1,HGLibB_00703,0.29115
ACY1,HGLibB_00702,0.16826
ACY1,HGLibA_00703,0.017005
SLC25A44,HGLibA_44746,1.6287
SLC25A44,HGLibB_44695,0.49163
SLC25A44,HGLibB_44693,0.37358
SLC25A44,HGLibB_44694,0.086055
SLC25A44,HGLibA_44747,0.063724
ZNF652,HGLibA_56460,2.3333
ZNF652,HGLibB_56395,0.59211
ZNF652,HGLibA_56462,0.30417
ZNF652,HGLibB_56394,0.15551
ZBTB9,HGLibA_54935,1.0163
ZBTB9,HGLibB_54866,0.61537
ZBTB9,HGLibB_54867,0.20341
ZBTB9,HGLibA_54934,0.2565
PRKX,HGLibB_38544,0.51052
PRKX,HGLibB_38545,0.36575
PRKX,HGLibA_38593,0.49198
PRKX,HGLibB_38543,0.094167
PNOC,HGLibB_37350,0.78246
PNOC,HGLibB_37351,0.43011
PNOC,HGLibB_37349,0.37703
PNOC,HGLibA_37398,0.082942
PPP1R7,HGLibA_38122,1.97
PPP1R7,HGLibB_38074,0.98538
PPP1R7,HGLibB_38073,0.40379
PPP1R7,HGLibB_38072,0.056209
LIG3,HGLibA_26482,1.1374
LIG3,HGLibA_26483,0.64568
LIG3,HGLibB_26447,0.31611
LIG3,HGLibB_26446,0.1441
MYCBPAP,HGLibB_30629,0.38796
MYCBPAP,HGLibA_30671,0.61996
MYCBPAP,HGLibA_30670,0.2937
MYCBPAP,HGLibB_30628,0.16652
MYCBPAP,HGLibB_30627,0.070825
AKR1E2,HGLibA_01496,1.5486
AKR1E2,HGLibB_01493,0.56869
AKR1E2,HGLibB_01495,0.71225
FBXW4,HGLibB_17124,1.8425
FBXW4,HGLibA_17147,0.46695
FBXW4,HGLibB_17125,0.42638
FBXW4,HGLibB_17123,0.034147
RRAGB,HGLibA_42226,0.99169
RRAGB,HGLibA_42228,0.53033
RRAGB,HGLibB_42175,0.24353
RRAGB,HGLibB_42174,0.21725
SSSCA1,HGLibA_47168,0.96562
SSSCA1,HGLibB_47112,0.83547
SSSCA1,HGLibB_47110,0.24871
SSSCA1,HGLibB_47111,0.21211
OPN5,HGLibA_33440,1.327
OPN5,HGLibA_33441,0.6495
OPN5,HGLibB_33394,0.31006
OPN5,HGLibB_33396,0.15086
CHI3L2,HGLibA_09440,0.45703
CHI3L2,HGLibA_09439,0.23047
ZNF114,HGLibA_55444,2.2029
ZNF114,HGLibB_55377,0.46966
ZNF114,HGLibA_55445,0.64162
COL18A1,HGLibA_10524,1.5764
COL18A1,HGLibB_10512,0.206
COL18A1,HGLibA_10523,0.40205
COL18A1,HGLibA_10525,0.2552
MTG2,HGLibA_30374,0.59674
MNAT1,HGLibB_29521,0.3998
MNAT1,HGLibA_29560,1.5488
MNAT1,HGLibA_29562,0.34246
MNAT1,HGLibB_29519,0.11882
PRRT1,HGLibB_38832,0.59564
PRRT1,HGLibA_38882,0.75831
PRRT1,HGLibB_38831,0.18415
PRRT1,HGLibA_38881,0.27753
PRRT1,HGLibA_38880,0.041264
RNF44,HGLibA_41687,0.33384
RNF44,HGLibA_41688,0.87875
RNF44,HGLibB_41635,0.87846
RNF44,HGLibA_41689,0.1279
GDPD4,HGLibA_18899,1.1245
GDPD4,HGLibA_18900,0.41052
GDPD4,HGLibB_18873,0.3964
GDPD4,HGLibB_18874,0.065479
PDCD5,HGLibB_35688,2.1608
PDCD5,HGLibA_35735,0.45683
PDCD5,HGLibB_35690,0.38328
PDCD5,HGLibA_35736,0.078598
TMEM155,HGLibA_50008,2.2735
TMEM155,HGLibB_49948,0.37883
TMEM155,HGLibA_50009,0.28287
TMEM155,HGLibB_49949,0.17913
TMEM155,HGLibB_49950,0.10402
TSEN15,HGLibA_51828,0.51291
TSEN15,HGLibB_51764,0.26047
TSEN15,HGLibB_51763,0.27125
TSEN15,HGLibA_51829,0.20154
ZNF334,HGLibB_55754,0.56352
ZNF334,HGLibB_55756,0.41311
ZNF334,HGLibA_55821,0.35542
ZNF334,HGLibA_55823,0.10673
ZNF334,HGLibB_55755,0.092807
NPTX2,HGLibA_32534,0.74816
NPTX2,HGLibA_32535,1.4463
NPTX2,HGLibB_32492,0.22287
NPTX2,HGLibB_32491,0.23937
SLC51A,HGLibA_45237,2.5616
SLC51A,HGLibB_45184,0.49475
SLC51A,HGLibA_45238,0.19875
SLC51A,HGLibB_45186,0.26376
KYNU,HGLibB_25843,0.39401
KYNU,HGLibA_25880,0.72871
KYNU,HGLibA_25881,0.6149
KYNU,HGLibA_25882,0.068866
KYNU,HGLibB_25844,0.0070257
PSMB11,HGLibB_39051,0.75619
PSMB11,HGLibA_39099,0.79124
PSMB11,HGLibB_39052,0.18811
PSMB11,HGLibA_39101,0.27484
ARPP21,HGLibB_03100,1.5235
ARPP21,HGLibA_03100,0.48802
ARPP21,HGLibB_03098,0.18149
ARPP21,HGLibB_03099,0.2815
ARPP21,HGLibA_03102,0.049152
SYT16,HGLibB_48006,1.2958
SYT16,HGLibB_48007,0.71455
SYT16,HGLibA_48067,0.36475
SYT16,HGLibA_48066,0.098242
WDR27,HGLibA_54058,2.023
WDR27,HGLibB_53991,0.42275
WDR27,HGLibA_54057,0.34936
WDR27,HGLibB_53992,0.11374
ARID2,HGLibA_02887,0.54928
ARID2,HGLibB_02887,0.34543
ARID2,HGLibA_02888,0.2973
ARID2,HGLibB_02886,0.16586
ST20-MTHFS,HGLibA_47235,0.23166
SAMD4A,HGLibA_42684,1.1382
SAMD4A,HGLibB_42629,0.55389
SAMD4A,HGLibB_42630,0.36052
SAMD4A,HGLibA_42683,0.10293
PRRG2,HGLibB_38822,0.6608
PRRG2,HGLibB_38823,0.31693
PRRG2,HGLibA_38872,0.27238
PRRG2,HGLibA_38871,0.19138
FGF1,HGLibB_17337,2.3281
FGF1,HGLibA_17360,0.79286
FGF1,HGLibB_17338,0.26815
FGF1,HGLibB_17336,0.11648
FGF1,HGLibA_17361,0.19561
FGF1,HGLibA_17359,0.14337
IGSF5,HGLibA_22896,0.47018
IGSF5,HGLibB_22864,0.43594
IGSF5,HGLibA_22895,0.49126
IGSF5,HGLibA_22897,0.027978
OR11L1,HGLibB_33538,0.33605
OR11L1,HGLibA_33584,0.65251
OR11L1,HGLibB_33539,0.44751
OR11L1,HGLibA_33585,0.12788
PIGX,HGLibA_36601,0.75849
PIGX,HGLibA_36599,0.97005
PIGX,HGLibB_36552,0.29845
PIGX,HGLibB_36553,0.1657
GPRC5B,HGLibB_20101,0.27305
GPRC5B,HGLibB_20099,0.3126
GPRC5B,HGLibB_20100,0.34182
GPRC5B,HGLibA_20129,0.19143
NUP155,HGLibB_32984,0.72692
NUP155,HGLibA_33028,0.35687
NUP155,HGLibA_33027,0.43438
NUP155,HGLibB_32983,0.1077
UCP3,HGLibB_52771,0.72119
UCP3,HGLibA_52838,1.04
UCP3,HGLibA_52837,0.38
UCP3,HGLibB_52772,0.084571
SLC35C1,HGLibA_44972,1.3956
SLC35C1,HGLibB_44918,0.46274
SLC35C1,HGLibB_44919,0.29451
SLC35C1,HGLibA_44970,0.17023
FIZ1,HGLibA_17546,1.1092
FIZ1,HGLibA_17545,0.37266
FIZ1,HGLibB_17522,0.85212
FIZ1,HGLibB_17524,0.092103
CDHR3,HGLibB_08697,0.6524
CDHR3,HGLibA_08704,0.39934
CDHR3,HGLibB_08696,0.71496
CDHR3,HGLibA_08705,0.065441
SYNGR4,HGLibA_47999,1.1588
SYNGR4,HGLibA_48001,1.4622
SYNGR4,HGLibB_47942,0.86386
LRRC8C,HGLibB_27393,1.3426
LRRC8C,HGLibB_27394,0.5146
LRRC8C,HGLibA_27434,0.25632
LRRC8C,HGLibA_27433,0.2088
SLC8B1,HGLibA_45398,0.28492
SLC8B1,HGLibA_45397,0.23261
ZNF829,HGLibB_56759,2.1605
ZNF829,HGLibA_56826,0.38454
ZNF829,HGLibA_56827,0.35275
ZNF829,HGLibB_56761,0.11281
ZNF829,HGLibB_56760,0.014264
WDR47,HGLibA_54105,2.1069
WDR47,HGLibB_54039,0.23212
WDR47,HGLibA_54107,0.48874
WDR47,HGLibA_54106,0.23345
MED15,HGLibB_28715,0.77079
MED15,HGLibA_28756,0.73115
MED15,HGLibA_28758,0.30457
MED15,HGLibB_28716,0.16105
C6orf57,HGLibB_06493,0.77846
C6orf57,HGLibB_06494,0.24804
C6orf57,HGLibB_06492,0.27884
C6orf57,HGLibA_06497,0.21771
TENM3,HGLibA_49000,0.86516
TENM3,HGLibA_49001,0.53732
TENM3,HGLibB_48942,0.25607
TENM3,HGLibB_48941,0.20981
TMEM18,HGLibA_50094,1.1577
TMEM18,HGLibB_50033,0.38334
TMEM18,HGLibB_50032,0.3427
TMEM18,HGLibA_50092,0.12321
TMEM18,HGLibB_50034,0.080096
LSM2,HGLibA_27537,1.7581
LSM2,HGLibB_27495,1.0501
LSM2,HGLibA_27535,0.35298
LSM2,HGLibA_27536,0.11297
OR52E4,HGLibB_34115,0.75283
OR52E4,HGLibA_34159,1.3312
OR52E4,HGLibA_34160,0.43025
OR52E4,HGLibA_34161,0.035743
OR52E4,HGLibB_34114,0.0072322
FCRL1,HGLibA_17224,3.2115
FCRL1,HGLibB_17202,0.53255
FCRL1,HGLibA_17225,0.46212
FCRL1,HGLibB_17201,0.0041654
HTR2B,HGLibB_22343,3.3969
HTR2B,HGLibA_22374,0.54258
HTR2B,HGLibA_22375,0.21049
HTR2B,HGLibB_22342,0.2558
RHOBTB1,HGLibB_41120,0.97627
RHOBTB1,HGLibB_41121,0.55287
RHOBTB1,HGLibB_41122,0.38247
RHOBTB1,HGLibA_41171,0.084103
LSM12,HGLibA_27528,1.1393
LSM12,HGLibB_27486,0.50988
LSM12,HGLibA_27527,0.43531
LSM12,HGLibB_27488,0.031291
CACNA1F,HGLibB_06885,0.94275
CACNA1F,HGLibB_06886,0.23466
CACNA1F,HGLibA_06890,0.23204
CACNA1F,HGLibA_06891,0.73432
ZNF704,HGLibA_56585,1.6188
ZNF704,HGLibB_56518,0.52311
ZNF704,HGLibB_56517,0.22093
ZNF704,HGLibA_56583,0.24581
TTLL4,HGLibA_52205,0.93863
TTLL4,HGLibB_52139,0.95611
TTLL4,HGLibB_52138,0.36963
TTLL4,HGLibB_52140,0.09714
TTLL4,HGLibA_52204,0.015875
TTLL4,HGLibA_52203,0.010826
SEPHS1,HGLibB_43356,0.4097
SEPHS1,HGLibA_43411,0.51148
SEPHS1,HGLibA_43412,0.19717
SEPHS1,HGLibB_43355,0.26961
PDE6B,HGLibB_35761,0.44374
PDE6B,HGLibB_35762,0.23739
PDE6B,HGLibA_35808,0.92135
PDE6B,HGLibA_35807,0.22952
ST8SIA3,HGLibA_47293,1.0659
ST8SIA3,HGLibB_47237,0.25391
ST8SIA3,HGLibB_47238,0.22543
ST8SIA3,HGLibA_47294,0.24154
ST8SIA3,HGLibB_47236,0.16647
TMOD2,HGLibA_50597,0.87209
TMOD2,HGLibB_50537,0.53908
TMOD2,HGLibB_50538,0.28464
TMOD2,HGLibA_50598,0.18243
UCKL1,HGLibA_52815,0.86752
UCKL1,HGLibB_52751,0.63718
UCKL1,HGLibB_52750,0.34647
UCKL1,HGLibA_52816,0.12072
UCKL1,HGLibB_52752,0.046725
CALM2,HGLibB_07021,1.4882
CALM2,HGLibB_07019,0.88311
CALM2,HGLibB_07020,0.23614
CALM2,HGLibA_07024,0.23105
ARHGAP28,HGLibB_02744,0.97515
ARHGAP28,HGLibA_02747,0.80338
ARHGAP28,HGLibB_02746,0.24509
ARHGAP28,HGLibA_02746,0.22214
ARHGAP28,HGLibA_02748,0.046467
TMEM41A,HGLibB_50334,0.65044
TMEM41A,HGLibA_50394,0.46848
TMEM41A,HGLibA_50393,0.41058
TMEM41A,HGLibB_50332,0.056669
TMEM41A,HGLibA_50392,0.047083
TMEM133,HGLibA_49943,1.2304
TMEM133,HGLibB_49884,0.44159
TMEM133,HGLibB_49882,0.44351
TMEM133,HGLibB_49883,0.025671
POLR2J3,HGLibA_37598,0.23366
PRELID1,HGLibB_38379,2.265
PRELID1,HGLibB_38380,0.15765
PRELID1,HGLibA_38428,0.96021
PRELID1,HGLibA_38429,0.31
MIOS,HGLibA_29284,0.58578
MIOS,HGLibB_29243,0.21155
MIOS,HGLibA_29285,0.7364
MIOS,HGLibA_29286,0.25614
ZER1,HGLibB_55074,0.66157
ZER1,HGLibA_55142,1.4492
ZER1,HGLibA_55140,1.262
SLC5A7,HGLibA_45279,2.0614
SLC5A7,HGLibB_45228,0.57744
SLC5A7,HGLibA_45281,1.3634
SMTNL2,HGLibA_45837,0.43395
SMTNL2,HGLibB_45782,0.4522
SMTNL2,HGLibB_45780,0.30465
SMTNL2,HGLibB_45781,0.16357
METAP2,HGLibA_28934,1.57
METAP2,HGLibA_28935,0.42612
METAP2,HGLibB_28894,0.25617
METAP2,HGLibB_28892,0.21209
METAP2,HGLibB_28893,0.096991
METAP2,HGLibA_28933,0.14717
FOXD4L5,HGLibB_17829,2.0967
FOXD4L5,HGLibA_17851,0.59542
FOXD4L5,HGLibB_17828,0.61
ARMC8,HGLibA_03031,0.95612
ARMC8,HGLibA_03032,0.62991
ARMC8,HGLibB_03030,0.41641
ARMC8,HGLibA_03033,0.051983
CSRNP1,HGLibA_11422,1.6884
CSRNP1,HGLibA_11423,0.44559
CSRNP1,HGLibA_11424,0.64434
CSRNP1,HGLibB_11410,0.022899
DHPS,HGLibA_13115,2.8928
DHPS,HGLibB_13098,0.46858
DHPS,HGLibA_13114,0.26041
DHPS,HGLibB_13097,0.20812
WDR1,HGLibB_53956,1.2583
WDR1,HGLibB_53957,0.54581
WDR1,HGLibA_54023,0.78493
APOA2,HGLibB_02453,0.31986
APOA2,HGLibA_02454,0.22672
APOA2,HGLibB_02454,0.3044
APOA2,HGLibA_02456,0.24198
APOA2,HGLibB_02452,0.10661
APOA2,HGLibA_02455,0.14255
C11orf1,HGLibB_05112,0.533
C11orf1,HGLibA_05114,0.65138
C11orf1,HGLibB_05111,0.23654
C11orf1,HGLibA_05116,0.23221
SH3BGRL3,HGLibA_43922,0.96669
SH3BGRL3,HGLibB_43868,0.63063
SH3BGRL3,HGLibA_43921,1.4348
LARS,HGLibB_26010,1.6213
LARS,HGLibB_26009,1.8015
LARS,HGLibA_26047,0.17239
LARS,HGLibA_26045,0.29653
OTOS,HGLibB_34701,1.17
OTOS,HGLibB_34700,1.5289
OTOS,HGLibA_34748,0.53485
DEFA1,HGLibA_12791,0.33213
DEFA1,HGLibB_12777,0.36448
DEFA1,HGLibB_12779,0.24765
DEFA1,HGLibA_12793,0.22153
DEFA1,HGLibB_12778,0.053001
SLAIN1,HGLibB_44252,0.84263
SLAIN1,HGLibB_44254,0.44095
SLAIN1,HGLibB_44253,0.54454
SLAIN1,HGLibA_44306,0.028233
KIAA1109,HGLibA_24693,0.70036
KIAA1109,HGLibA_24695,0.36429
KIAA1109,HGLibB_24661,0.85032
KIAA1109,HGLibB_24659,0.10494
RCSD1,HGLibB_40667,0.45152
RCSD1,HGLibB_40669,0.99767
RCSD1,HGLibA_40719,0.24225
RCSD1,HGLibB_40668,0.22702
RCSD1,HGLibA_40718,0.031376
C20orf197,HGLibB_06005,0.64662
C20orf197,HGLibA_06009,0.36443
C20orf197,HGLibA_06007,0.3917
C20orf197,HGLibB_06004,0.105
CD302,HGLibA_08349,0.62134
CD302,HGLibB_08341,0.49266
CD302,HGLibB_08342,0.41344
CD302,HGLibA_08348,0.056022
KLK15,HGLibA_25248,1.6377
KLK15,HGLibB_25215,0.37119
KLK15,HGLibA_25249,0.34504
KLK15,HGLibB_25213,0.12452
STK3,HGLibA_47477,1.1027
STK3,HGLibA_47476,0.84288
STK3,HGLibA_47478,0.5404
GNPDA2,HGLibA_19568,0.85303
GNPDA2,HGLibA_19569,0.42632
GNPDA2,HGLibB_19542,0.29582
GNPDA2,HGLibB_19541,0.17411
GNPDA2,HGLibB_19540,0.042349
SPANXA1,HGLibA_46379,0.26377
SPANXA1,HGLibB_46322,0.23499
SPANXA1,HGLibA_46377,0.27405
SKI,HGLibA_44275,0.51611
SKI,HGLibA_44276,0.37444
SKI,HGLibA_44277,0.52087
SKI,HGLibB_44224,0.095538
TMPRSS6,HGLibB_50587,0.32183
TMPRSS6,HGLibB_50589,0.51714
TMPRSS6,HGLibB_50588,0.24575
TMPRSS6,HGLibA_50649,0.22434
TMPRSS6,HGLibA_50647,0.030883
HEATR5B,HGLibA_21078,0.49009
HEATR5B,HGLibB_21050,0.32288
HEATR5B,HGLibB_21049,0.40489
HEATR5B,HGLibA_21079,0.14744
C4orf26,HGLibB_06304,0.52548
C4orf26,HGLibB_06303,0.34878
C4orf26,HGLibB_06305,0.49875
C4orf26,HGLibA_06309,0.12159
GPR116,HGLibA_19863,1.3418
GPR116,HGLibA_19864,0.51429
GPR116,HGLibB_19835,0.31895
GPR116,HGLibB_19837,0.15146
GPR116,HGLibA_19865,0.13899
GPR116,HGLibB_19836,0.016194
PPP1R14B,HGLibA_38037,0.88441
PPP1R14B,HGLibB_37988,0.66358
PPP1R14B,HGLibA_38039,0.14486
PPP1R14B,HGLibB_37990,0.32558
LRP2,HGLibB_27172,0.73724
LRP2,HGLibB_27173,0.6968
LRP2,HGLibB_27171,0.22162
LRP2,HGLibA_27213,0.24896
LRP2,HGLibA_27212,0.21033
RFPL1,HGLibA_40928,0.75787
RFPL1,HGLibB_40877,0.42404
RFPL1,HGLibA_40929,0.34226
RFPL1,HGLibA_40930,0.12838
RFPL1,HGLibB_40879,0.055953
SLC44A2,HGLibA_45160,0.98673
SLC44A2,HGLibB_45107,0.31187
SLC44A2,HGLibB_45106,0.1589
SLC44A2,HGLibA_45161,0.39277
SLC44A2,HGLibA_45159,0.084451
GDA,HGLibB_18812,1.0174
GDA,HGLibB_18810,0.19796
GDA,HGLibA_18837,0.27293
GDA,HGLibA_18836,0.28372
EFHC1,HGLibA_14570,1.5045
EFHC1,HGLibB_14548,0.58024
EFHC1,HGLibA_14571,0.33311
EFHC1,HGLibB_14549,0.13788
GPR110,HGLibA_19849,1.1583
GPR110,HGLibA_19848,0.88197
GPR110,HGLibB_19820,0.14964
GPR110,HGLibB_19821,0.32137
ARFGEF2,HGLibA_02674,0.90316
ARFGEF2,HGLibA_02673,0.77314
ARFGEF2,HGLibB_02672,0.25855
ARFGEF2,HGLibB_02670,0.21252
ARFGEF2,HGLibA_02672,0.17469
ARFGEF2,HGLibB_02671,0.093825
FITM2,HGLibA_17544,1.0664
FITM2,HGLibA_17542,0.56046
FITM2,HGLibB_17519,0.2161
FITM2,HGLibB_17520,0.255
TRA2B,HGLibA_51225,0.73219
TRA2B,HGLibA_51224,1.6201
TRA2B,HGLibB_51162,0.2784
TRA2B,HGLibB_51163,0.19274
TRA2B,HGLibB_51161,0.11043
TRA2B,HGLibA_51226,0.06682
EFCAB7,HGLibA_14551,0.95029
EFCAB7,HGLibB_14531,0.29465
EFCAB7,HGLibB_14530,0.17673
EFCAB7,HGLibA_14553,0.32914
TIAF1,HGLibA_49434,1.2097
TIAF1,HGLibA_49432,0.43726
TIAF1,HGLibA_49433,1.0331
TIAF1,HGLibB_49373,0.034231
AGO2,HGLibA_01207,0.92528
AGO2,HGLibB_01206,0.63736
AGO2,HGLibA_01208,0.62135
SPAG9,HGLibA_46372,0.68492
SPAG9,HGLibA_46373,0.60382
SPAG9,HGLibB_46317,0.26561
SPAG9,HGLibA_46371,0.20593
SPAG9,HGLibB_46316,0.053898
NPEPL1,HGLibB_32386,0.62251
NPEPL1,HGLibB_32385,0.87584
NPEPL1,HGLibA_32429,0.46503
NPEPL1,HGLibA_32430,0.0069605
IGIP,HGLibB_22830,0.7124
IGIP,HGLibA_22859,0.67577
IGIP,HGLibB_22829,0.36875
IGIP,HGLibB_22828,0.10332
HINT1,HGLibB_21296,2.1244
HINT1,HGLibA_21324,0.30198
HINT1,HGLibB_21297,0.41168
HINT1,HGLibB_21295,0.17022
PDRG1,HGLibB_35892,0.9949
PDRG1,HGLibA_35941,0.40986
PDRG1,HGLibA_35940,0.53951
