Gene_ID,sgrna_ID,sgrna_lfc
ITPA,HGLibB_23804,-0.3314
ACADSB,HGLibA_00374,-0.47268
ACADSB,HGLibA_00375,-0.16398
LURAP1L,HGLibB_27594,-0.56208
TTC16,HGLibB_51992,-0.23088
TTC16,HGLibA_52057,-0.22727
hsa-mir-6878,HGLibA_63697,-0.31803
COL19A1,HGLibA_10528,-0.36991
COL19A1,HGLibB_10516,-0.0077334
ANKRD34A,HGLibB_02074,-0.47475
ANKRD34A,HGLibA_02076,-0.30278
DCP2,HGLibA_12524,-0.5614
MLL3,HGLibB_29358,-0.23088
MLL3,HGLibA_29399,-0.085595
CLCN1,HGLibB_09810,-0.74305
hsa-mir-4786,HGLibA_61250,-0.34492
hsa-mir-4786,HGLibA_61253,-0.23294
MEIS1,HGLibA_28872,-0.65258
MEIS1,HGLibA_28871,-0.082051
MEIS1,HGLibB_28829,-0.050698
MEIS1,HGLibB_28830,-0.015253
hsa-mir-4747,HGLibA_61086,-0.14601
SAMM50,HGLibB_42654,-0.68781
SAMM50,HGLibA_42708,-0.0205
TXNRD3,HGLibA_52449,-0.54329
PLEKHJ1,HGLibB_37085,-0.42473
PLEKHJ1,HGLibB_37087,-0.11801
LIG3,HGLibA_26484,-1.2077
GRK7,HGLibB_20310,-0.25802
GRK7,HGLibA_20339,-0.14947
KRTDAP,HGLibB_25824,-0.21421
KRTDAP,HGLibA_25861,-0.17514
KRTDAP,HGLibA_25860,-0.07243
KRTDAP,HGLibB_25823,-0.097463
NRBF2,HGLibA_32651,-0.38586
NRBF2,HGLibB_32607,-0.1756
hsa-mir-3660,HGLibA_59194,-0.10516
FSD1,HGLibA_18078,-0.50111
TDRD3,HGLibB_48846,-0.1922
C1orf189,HGLibB_05806,-0.34903
C1orf189,HGLibA_05809,-0.10294
C1orf189,HGLibB_05807,-0.25112
C1orf189,HGLibB_05805,-0.082584
hsa-mir-6515,HGLibA_62933,-0.24185
hsa-mir-6515,HGLibA_62934,-0.032463
RBM23,HGLibB_40461,-0.38497
RIPK4,HGLibB_41274,-0.32104
RIPK4,HGLibA_41324,-0.052185
PCDHB15,HGLibA_35488,-1.307
LILRA1,HGLibB_26453,-0.48815
LILRA1,HGLibB_26452,-0.032749
VWA9,HGLibA_53920,-1.3043
KLB,HGLibA_25025,-0.43891
KLB,HGLibB_24988,-0.0068728
KLB,HGLibB_24989,-0.015424
hsa-mir-718,HGLibA_63880,-0.44986
KIF5B,HGLibB_24918,-0.35154
KIF5B,HGLibB_24917,-0.30183
IPCEF1,HGLibB_23421,-0.68265
IPCEF1,HGLibA_23453,-0.27481
SPATA24,HGLibB_46401,-0.26852
SPATA24,HGLibA_46455,-0.081176
DDX55,HGLibB_12733,-0.81612
DDX55,HGLibA_12747,-0.10348
DDX55,HGLibA_12748,-0.058637
ACRV1,HGLibA_00539,-0.42584
ACRV1,HGLibB_00539,-0.13499
ACRV1,HGLibB_00537,-0.13339
hsa-mir-3918,HGLibA_59549,-0.11292
hsa-mir-4455,HGLibA_60225,-0.49706
hsa-mir-3682,HGLibA_59280,-0.18993
TP53TG3D,HGLibB_51023,-0.22676
hsa-mir-361,HGLibA_59069,-0.26318
hsa-mir-361,HGLibA_59070,-0.13646
hsa-mir-3606,HGLibA_59059,-0.1762
hsa-mir-3606,HGLibA_59061,-0.11184
PKHD1L1,HGLibB_36770,-0.22917
PKHD1L1,HGLibA_36817,-0.083413
SLC25A44,HGLibA_44748,-0.5074
SLC25A44,HGLibB_44694,-0.10635
MSH3,HGLibA_30192,-0.34247
OR8D2,HGLibA_34510,-0.44744
NOC4L,HGLibA_32242,-0.64454
NOC4L,HGLibA_32240,-0.070754
GRAMD3,HGLibA_20206,-0.43047
GRAMD3,HGLibA_20205,-0.11585
FAR1,HGLibB_16846,-0.18018
FAR1,HGLibB_16845,-0.25081
ADAM33,HGLibA_00775,-0.35418
ADAM33,HGLibA_00777,-0.20495
CAPN6,HGLibB_07168,-0.35537
CAPN6,HGLibA_07171,-0.14174
AGPAT9,HGLibA_01235,-0.42339
CLNK,HGLibA_10088,-0.5476
CLNK,HGLibA_10086,-0.18069
HOXD8,HGLibB_21974,-0.3893
C1QL4,HGLibB_05930,-0.51104
C1QL4,HGLibB_05928,-0.18764
C1QL4,HGLibA_05932,-0.10694
CCDC83,HGLibB_07878,-0.41594
hsa-mir-518c,HGLibA_61664,-0.20846
hsa-mir-518c,HGLibA_61662,-0.13821
HSPA8,HGLibA_22295,-0.52201
HSPA8,HGLibB_22265,-0.12385
HSPA8,HGLibB_22267,-0.12941
hsa-mir-514b,HGLibA_61599,-0.22655
hsa-mir-514b,HGLibA_61598,-0.097441
OR2A12,HGLibA_33723,-0.38138
C19orf35,HGLibB_05647,-0.34065
C19orf35,HGLibA_05650,-0.16714
C19orf35,HGLibA_05651,-0.011097
DPCR1,HGLibB_13793,-0.50315
POLR3GL,HGLibB_37581,-0.70716
POLR3GL,HGLibB_37582,-0.17563
PPP2R2A,HGLibB_38096,-0.30739
PPP2R2A,HGLibA_38146,-0.083539
PPP2R2A,HGLibA_38147,-0.086243
USF1,HGLibA_53166,-0.29775
USF1,HGLibA_53167,-0.054941
USF1,HGLibB_53100,-0.00086798
IDI1,HGLibB_22524,-0.36674
IDI1,HGLibA_22555,-0.20921
IDI1,HGLibA_22554,-0.04067
ZNF501,HGLibB_56044,-0.4691
ZNF501,HGLibA_56109,-0.12707
ZNF501,HGLibB_56042,-0.041005
hsa-mir-524,HGLibA_61782,-0.041868
ANKH,HGLibB_01959,-0.36624
ANKH,HGLibA_01962,-0.080566
ANKH,HGLibA_01961,-0.037686
RBBP5,HGLibA_40430,-0.55561
GYPB,HGLibA_20700,-0.87109
GYPB,HGLibA_20701,-0.038256
GLIPR1,HGLibB_19233,-0.53616
IFIT2,HGLibB_22598,-0.30014
IFIT2,HGLibB_22597,-0.27287
MACROD2,HGLibB_27799,-0.23666
SCN1B,HGLibB_42924,-0.31678
SCN1B,HGLibA_42976,-0.16398
SCN1B,HGLibB_42923,-0.12814
ZNF490,HGLibB_56023,-0.74461
PLEKHH3,HGLibB_37082,-0.38838
PLEKHH3,HGLibB_37084,-0.079459
PLEKHH3,HGLibA_37130,-0.0857
RNF217,HGLibB_41581,-0.58738
RNF217,HGLibA_41634,-0.22967
RNF217,HGLibA_41633,-0.082188
ZHX2,HGLibB_55249,-1.1172
ZHX2,HGLibB_55247,-0.22253
PSMD12,HGLibA_39158,-0.48486
PSMD12,HGLibB_39107,-0.093904
PSMD12,HGLibB_39108,-0.0039649
FAM189B,HGLibA_16357,-0.35394
GPR108,HGLibA_19846,-0.63998
GPR108,HGLibB_19817,-0.036877
CNTNAP3B,HGLibA_10428,-0.2206
CLIP4,HGLibA_10050,-0.31055
CLIP4,HGLibB_10042,-0.16895
CLIP4,HGLibB_10041,-0.085573
FAM122C,HGLibA_16072,-0.38656
FAM122C,HGLibB_16049,-0.15507
FAM122C,HGLibB_16050,-0.097378
ACTN4,HGLibA_00643,-0.51882
ACTN4,HGLibA_00645,-0.08825
GLOD4,HGLibB_19261,-0.54099
GLOD4,HGLibB_19260,-0.10687
GLOD4,HGLibA_19287,-0.10148
FBXO22,HGLibB_17026,-0.28793
LAIR2,HGLibA_25935,-0.47538
LAIR2,HGLibA_25936,-0.23302
C11orf49,HGLibB_05143,-0.31387
C11orf49,HGLibA_05147,-0.11519
PSG11,HGLibA_39037,-0.42596
hsa-mir-4650-1,HGLibA_60705,-0.21535
NFE2L2,HGLibB_31752,-0.56616
NFE2L2,HGLibA_31793,-0.37863
NFE2L2,HGLibB_31750,-0.080649
LST1,HGLibA_27571,-0.55221
LST1,HGLibA_27573,-0.15071
LST1,HGLibB_27532,-0.062705
LIME1,HGLibB_26499,-0.54752
LIME1,HGLibB_26500,-0.072647
MTRF1L,HGLibA_30469,-0.60314
MTRF1L,HGLibA_30468,-0.0023865
CELF6,HGLibA_09018,-0.39571
CELF6,HGLibA_09019,-0.068532
DNAL1,HGLibA_13644,-0.052989
U2SURP,HGLibA_52502,-0.47394
U2SURP,HGLibA_52501,-0.048573
CARD8,HGLibB_07231,-0.85772
CARD8,HGLibA_07239,-0.0050169
TRIM48,HGLibA_51520,-0.37871
TRIM48,HGLibB_51456,-0.099325
hsa-mir-1296,HGLibA_57664,-0.22125
VAMP2,HGLibA_53492,-0.4161
CSPG4,HGLibA_11415,-0.4066
CSPG4,HGLibB_11401,-0.09345
FMO2,HGLibA_17704,-0.23882
FMO2,HGLibB_17682,-0.024758
NAT16,HGLibB_31132,-0.39931
NAT16,HGLibA_31172,-0.15775
hsa-mir-4717,HGLibA_60969,-0.36752
hsa-mir-4717,HGLibA_60967,-0.26231
ZNF347,HGLibA_55852,-0.68687
ZNF347,HGLibA_55853,-0.071714
MCHR1,HGLibA_28588,-0.69924
WDR27,HGLibA_54059,-0.3494
WDR27,HGLibB_53993,-0.040476
CHRNA4,HGLibA_09574,-0.41534
CHRNA4,HGLibB_09565,-0.12018
OR4F16,HGLibA_33993,-0.1295
OR4F16,HGLibA_33991,-0.13133
MAD2L2,HGLibB_27810,-0.17567
DSP,HGLibB_14016,-0.36604
DSP,HGLibA_14037,-0.17778
hsa-mir-5091,HGLibA_61522,-0.32049
hsa-mir-5091,HGLibA_61524,-0.07857
TMEM27,HGLibA_50357,-0.96547
TMEM27,HGLibB_50298,-0.058974
TMEM27,HGLibB_50296,-0.013281
IL36RN,HGLibB_23124,-0.41539
PRDM9,HGLibA_38405,-0.9609
KEL,HGLibB_24517,-0.60205
KEL,HGLibB_24516,-0.052131
CDCA4,HGLibB_08600,-0.49676
CDCA4,HGLibA_08608,-0.35474
TSPAN5,HGLibB_51874,-0.43599
FCF1,HGLibA_17178,-1.1942
FAM50B,HGLibA_16632,-0.58148
FAM50B,HGLibA_16631,-0.067874
FAM50B,HGLibB_16610,-0.038764
IL2RB,HGLibA_23121,-0.62236
IL2RB,HGLibB_23090,-0.10129
ZNF296,HGLibB_55694,-0.48783
ZNF296,HGLibB_55695,-0.065098
ZNF296,HGLibB_55696,-0.041945
ARHGEF17,HGLibA_02826,-0.98632
NOLC1,HGLibA_32283,-0.45672
NOLC1,HGLibB_32240,-0.21971
NOLC1,HGLibB_32241,-0.1887
NOLC1,HGLibA_32282,-0.09733
NEK3,HGLibB_31607,-0.20804
C10orf114,HGLibB_05035,-0.35013
C10orf114,HGLibB_05034,-0.15092
MURC,HGLibA_30571,-0.76574
SLC5A2,HGLibB_45211,-0.16562
PTPRH,HGLibB_39458,-0.59564
PTPRH,HGLibA_39508,-0.096642
PTPRH,HGLibA_39507,-0.023114
REXO4,HGLibB_40849,-0.49248
REXO4,HGLibB_40847,-0.14107
REXO4,HGLibA_40899,-0.088597
KDM3A,HGLibA_24499,-0.33078
KDM3A,HGLibB_24466,-0.071934
KDM3A,HGLibB_24467,-0.12802
KDM3A,HGLibA_24500,-0.02847
SUB1,HGLibA_47693,-0.69614
SUB1,HGLibA_47692,-0.019552
CDHR4,HGLibA_08707,-0.32925
CDHR4,HGLibB_08699,-0.15797
PON1,HGLibA_37679,-0.3371
PON1,HGLibB_37629,-0.13275
PON1,HGLibB_37628,-0.28378
PON1,HGLibB_37630,-0.022143
SYT15,HGLibA_48063,-0.70015
CCDC175,HGLibA_07707,-0.31622
CCDC175,HGLibB_07700,-0.059285
RAB3D,HGLibA_39916,-0.45563
RBKS,HGLibA_40464,-0.31614
RSPO3,HGLibB_42296,-0.20629
RSPO3,HGLibB_42298,-0.04217
RSPO3,HGLibA_42349,-0.058028
COL16A1,HGLibA_10517,-0.41946
COL16A1,HGLibA_10519,-0.060605
MESDC1,HGLibB_28870,-0.98476
MESDC1,HGLibB_28868,-0.3223
DEAF1,HGLibB_12755,-0.24261
DEAF1,HGLibA_12768,-0.12559
C19orf26,HGLibB_05640,-0.21413
TENM3,HGLibB_48943,-0.24927
hsa-mir-6741,HGLibA_63119,-0.35123
hsa-mir-606,HGLibA_62515,-0.18386
hsa-mir-606,HGLibA_62518,-0.090172
hsa-mir-4775,HGLibA_61204,-0.06917
HJURP,HGLibB_21548,-0.50645
HJURP,HGLibA_21576,-0.10885
HJURP,HGLibA_21577,-0.025596
TP53INP2,HGLibB_51010,-0.49972
TP53INP2,HGLibA_51073,-0.20521
TP73,HGLibB_51034,-0.74662
TP73,HGLibA_51096,-0.04396
NSUN3,HGLibB_32739,-0.24694
NSUN3,HGLibA_32784,-0.2975
NSUN3,HGLibB_32740,-0.049265
hsa-mir-558,HGLibA_62159,-0.15833
AKR1C3,HGLibB_01485,-0.34817
AKR1C3,HGLibA_01488,-0.084814
AKR1C3,HGLibB_01486,-0.052122
hsa-mir-1827,HGLibA_57992,-0.11879
TRAF4,HGLibB_51196,-0.29975
TRAF4,HGLibB_51194,-0.0046222
CCDC67,HGLibA_07837,-0.56783
CCDC67,HGLibA_07838,-0.38204
CCDC67,HGLibB_07831,-0.031792
CCDC67,HGLibA_07839,-0.0010288
PRIM1,HGLibB_38433,-1.0441
PRIM1,HGLibB_38434,-0.11555
PRIM1,HGLibA_38481,-0.093003
ACSM3,HGLibA_00577,-0.40826
EXD3,HGLibB_15701,-0.30822
EXD3,HGLibA_15721,-0.12388
IPMK,HGLibA_23456,-1.0658
PHF5A,HGLibA_36380,-0.55914
PHF5A,HGLibA_36382,-0.051415
hsa-mir-19a,HGLibA_58141,-0.041991
hsa-mir-1276,HGLibA_57560,-0.13067
hsa-mir-1276,HGLibA_57561,-0.16472
APOA5,HGLibB_02460,-0.27763
APOA5,HGLibB_02458,-0.033107
F9,HGLibA_15895,-0.59481
F9,HGLibB_15872,-0.037635
SLC9B1,HGLibA_45432,-0.35738
SLC9B1,HGLibB_45379,-0.18791
GTF3C2,HGLibB_20556,-0.33522
hsa-mir-2110,HGLibA_58219,-0.23064
hsa-mir-2110,HGLibA_58222,-0.21464
FUT4,HGLibB_18169,-0.74614
OR7G1,HGLibB_34437,-0.35758
OR7G1,HGLibA_34482,-0.17007
SLC12A6,HGLibA_44373,-0.44776
GATAD2B,HGLibA_18690,-0.59797
MKKS,HGLibA_29329,-0.25244
MKKS,HGLibB_29289,-0.133
PPFIBP1,HGLibA_37886,-1.0289
FAM220A,HGLibA_16512,-0.3763
KLRC3,HGLibA_25292,-0.40463
hsa-mir-526a-2,HGLibA_61793,-0.024351
GPR125,HGLibA_19879,-0.44051
PIK3R4,HGLibB_36610,-0.36938
NDNL2,HGLibB_31362,-0.369
NDNL2,HGLibA_31404,-0.21738
NDNL2,HGLibA_31403,-0.091356
NDNL2,HGLibB_31363,-0.046995
SLC39A11,HGLibB_45040,-0.46259
CASC5,HGLibB_07274,-0.46492
FAM21A,HGLibA_16504,-0.60292
FZD4,HGLibB_18248,-0.26064
FZD4,HGLibA_18273,-0.15305
FZD4,HGLibA_18272,-0.067205
FZD4,HGLibB_18247,-0.017962
EXPH5,HGLibA_15798,-0.71071
EXPH5,HGLibB_15777,-0.13106
EXPH5,HGLibB_15776,-0.022167
CCZ1,HGLibA_08223,-0.20506
CCZ1,HGLibA_08222,-0.047715
CCZ1,HGLibB_08215,-0.026105
CDS2,HGLibB_08876,-0.4829
CDS2,HGLibA_08885,-0.10764
LOC646862,HGLibA_26979,-0.52999
LOC646862,HGLibB_26939,-0.028438
PLA1A,HGLibA_36863,-0.50019
PLA1A,HGLibB_36816,-0.10582
PLA1A,HGLibA_36864,-0.089469
IFIT5,HGLibB_22605,-0.22478
RHOQ,HGLibB_41149,-0.33909
RHOQ,HGLibA_41199,-0.22859
RHOQ,HGLibB_41147,-0.025271
C1QL2,HGLibA_05926,-0.56325
C1QL2,HGLibB_05922,-0.22585
C1QL2,HGLibB_05923,-0.022524
P2RY12,HGLibB_34831,-0.25529
P2RY12,HGLibA_34875,-0.21672
SLC6A6,HGLibA_45335,-0.46443
SLC6A6,HGLibB_45282,-0.10763
SLC6A6,HGLibB_45281,-0.013236
BPIFA3,HGLibA_04716,-0.72241
MET,HGLibA_28925,-0.31041
MET,HGLibA_28926,-0.1997
NOL6,HGLibA_32271,-0.45005
NOL6,HGLibA_32270,-0.096553
NOL6,HGLibB_32227,-0.09687
NOL6,HGLibB_32228,-0.023682
SCN10A,HGLibA_42967,-0.43876
SCGB2A1,HGLibA_42922,-1.03
SCGB2A1,HGLibA_42923,-0.19184
hsa-mir-875,HGLibA_64210,-0.27309
hsa-mir-875,HGLibA_64211,-0.32079
hsa-mir-548at,HGLibA_61926,-0.43805
hsa-mir-548at,HGLibA_61925,-0.10609
ZNF226,HGLibA_55623,-0.31026
ZNF226,HGLibB_55556,-0.097649
STXBP5L,HGLibA_47679,-0.3929
STXBP5L,HGLibB_47621,-0.11606
STXBP5L,HGLibA_47678,-0.045655
STXBP5L,HGLibB_47622,-0.0054406
C15orf43,HGLibA_05403,-0.5195
DENND4C,HGLibA_12957,-0.49499
DENND4C,HGLibB_12938,-0.089344
LRRC19,HGLibB_27235,-0.27714
LRRC19,HGLibA_27275,-0.11455
LRRC19,HGLibB_27234,-0.010621
GATA2,HGLibB_18644,-0.80139
GATA2,HGLibB_18643,-0.18016
BMX,HGLibA_04640,-0.55757
BMX,HGLibB_04638,-0.041787
DDI2,HGLibB_12599,-0.43141
DDI2,HGLibA_12612,-0.14719
ZAR1L,HGLibB_54715,-0.2757
DCUN1D4,HGLibB_12559,-0.40048
hsa-mir-6833,HGLibA_63509,-0.1988
hsa-mir-6833,HGLibA_63511,-0.39214
hsa-mir-6833,HGLibA_63508,-0.28812
hsa-mir-4651,HGLibA_60710,-0.46049
AHRR,HGLibA_01311,-0.79781
AHRR,HGLibA_01309,-0.2673
SRSF4,HGLibA_47077,-0.70651
SRSF4,HGLibB_47021,-0.21746
PIWIL4,HGLibB_36734,-0.31412
PIWIL4,HGLibA_36780,-0.15231
PIWIL4,HGLibA_36779,-0.082858
ITGA2B,HGLibB_23695,-0.40113
ITGA2B,HGLibB_23694,-0.092598
LHPP,HGLibB_26406,-0.28407
LHPP,HGLibA_26444,-0.16657
LHPP,HGLibA_26443,-0.15042
LHPP,HGLibB_26407,-0.034976
LHPP,HGLibA_26445,-0.0069537
hsa-mir-4665,HGLibA_60772,-0.30691
hsa-mir-4665,HGLibA_60775,-0.3016
DCLK1,HGLibA_12498,-0.48732
WDR85,HGLibA_54199,-0.15693
RHPN1,HGLibA_41222,-0.41419
RHPN1,HGLibB_41171,-0.086382
LAMB4,HGLibA_25965,-0.74189
LAMB4,HGLibB_25927,-0.067336
CHCHD1,HGLibB_09350,-0.27362
CHCHD1,HGLibB_09351,-0.36724
hsa-mir-3646,HGLibA_59135,-0.18636
hsa-mir-1236,HGLibA_57333,-0.23228
NR2C1,HGLibB_32550,-0.51658
NR2C1,HGLibA_32596,-0.10545
NR2C1,HGLibB_32551,-0.049556
TMEM169,HGLibB_49987,-0.24414
TMEM169,HGLibA_50049,-0.19759
TMEM169,HGLibB_49988,-0.16076
TMEM169,HGLibA_50047,-0.043093
hsa-mir-3913-1,HGLibA_59519,-0.32259
hsa-mir-4638,HGLibA_60655,-0.29789
hsa-mir-623,HGLibA_62731,-0.23843
MYL4,HGLibB_30720,-0.21202
MYL4,HGLibA_30763,-0.051395
HRG,HGLibA_22091,-0.35736
HRG,HGLibB_22062,-0.12259
HRG,HGLibA_22092,-0.28042
RPAP2,HGLibA_41818,-1.0661
hsa-mir-675,HGLibA_63153,-0.48055
hsa-mir-675,HGLibA_63152,-0.17874
hsa-mir-675,HGLibA_63155,-0.21325
hsa-mir-675,HGLibA_63154,-0.016787
PANK1,HGLibA_35098,-0.38534
SLC9A7,HGLibB_45370,-0.26241
ZDHHC22,HGLibA_55104,-0.57977
FOCAD,HGLibB_17753,-0.22907
FOCAD,HGLibA_17778,-0.093059
FOCAD,HGLibA_17777,-0.10766
SPANXN1,HGLibA_46403,-0.21364
GNMT,HGLibB_19532,-0.29562
GNMT,HGLibA_19558,-0.074927
RNF38,HGLibA_41670,-0.4739
RNF38,HGLibA_41669,-0.12629
SLC2A14,HGLibB_44814,-0.47339
SLC2A14,HGLibB_44813,-0.12765
SLC2A14,HGLibA_44867,-0.1029
HFE,HGLibB_21197,-0.19905
PRAMEF1,HGLibB_38228,-0.31255
PRAMEF1,HGLibB_38230,-0.14437
KANK3,HGLibA_24030,-0.33202
KANK3,HGLibB_23997,-0.12707
KANK3,HGLibA_24031,-0.021184
MORC2,HGLibB_29609,-0.20691
MORC2,HGLibA_29652,-0.10583
MORC2,HGLibB_29610,-0.098105
PHKG2,HGLibA_36413,-0.37873
PHKG2,HGLibA_36415,-0.079942
PHKG2,HGLibB_36367,-0.067217
TECTB,HGLibA_48955,-0.29316
TECTB,HGLibA_48956,-0.28482
HIST1H1C,HGLibA_21363,-0.24448
ZCCHC9,HGLibB_54983,-0.4734
STARD3,HGLibB_47300,-0.4403
STARD3,HGLibA_47356,-0.0089708
NMD3,HGLibA_32148,-0.74507
GLRX2,HGLibA_19315,-0.51287
KCNK6,HGLibA_24330,-0.39767
KCNK6,HGLibA_24329,-0.047536
SARS,HGLibA_42749,-1.2198
hsa-mir-496,HGLibA_61383,-0.25584
ERLIN1,HGLibB_15471,-0.33466
ERLIN1,HGLibA_15493,-0.21243
OR4C3,HGLibB_33907,-0.36783
OR4C3,HGLibA_33954,-0.15964
hsa-mir-1269a,HGLibA_57502,-0.10804
hsa-mir-1269a,HGLibA_57504,-0.11195
TIPARP,HGLibB_49496,-0.29997
TIPARP,HGLibA_49557,-0.11019
TIPARP,HGLibB_49497,-0.15259
ANGPTL5,HGLibB_01921,-0.24239
ANGPTL5,HGLibB_01920,-0.070402
ZNF839,HGLibB_56780,-0.32414
ZNF839,HGLibA_56848,-0.37529
SMCP,HGLibA_45674,-0.39239
SMCP,HGLibB_45619,-0.16024
GFI1B,HGLibB_18918,-0.32335
DDAH1,HGLibA_12587,-0.44766
DDAH1,HGLibA_12589,-0.09176
hsa-mir-130a,HGLibA_57749,-0.27551
LMO4,HGLibA_26710,-0.24851
DBC1,HGLibB_12360,-0.14815
SEZ6,HGLibB_43627,-0.29606
SEZ6,HGLibA_43678,-0.048281
SEZ6,HGLibA_43680,-0.039295
CHCHD2,HGLibB_09358,-0.51869
CHCHD2,HGLibA_09364,-0.22351
ATP5E,HGLibA_03650,-0.21466
FGL2,HGLibB_17441,-0.69492
FGL2,HGLibA_17465,-0.19058
UCKL1,HGLibA_52817,-0.23125
UCKL1,HGLibB_52750,-0.16341
NFKBIA,HGLibA_31822,-0.55765
NFKBIA,HGLibA_31821,-0.023812
RTFDC1,HGLibB_42333,-0.26132
RTFDC1,HGLibB_42334,-0.038463
RTFDC1,HGLibB_42332,-0.021839
RTFDC1,HGLibA_42386,-0.038345
LAMP3,HGLibA_25982,-0.20317
FSIP2,HGLibB_18070,-0.28339
FSIP2,HGLibB_18071,-0.24605
FSIP2,HGLibA_18094,-0.12183
NDUFAF5,HGLibB_31453,-0.46018
NDUFAF5,HGLibA_31494,-0.31491
hsa-mir-3916,HGLibA_59540,-0.11135
hsa-mir-3916,HGLibA_59542,-0.082832
RGS1,HGLibA_41048,-0.30806
RGS1,HGLibB_40997,-0.056666
RGS1,HGLibA_41049,-0.09569
KIAA1033,HGLibB_24652,-0.18243
PKIA,HGLibA_36820,-1.062
PKIA,HGLibA_36819,-0.1178
RBM44,HGLibB_40506,-0.28709
RBM44,HGLibA_40558,-0.098964
RBM44,HGLibA_40557,-0.072237
TIPRL,HGLibA_49562,-0.21536
TIPRL,HGLibB_49501,-0.34236
HBEGF,HGLibA_20922,-0.33956
hsa-mir-4462,HGLibA_60253,-0.14748
C1orf106,HGLibB_05734,-0.2776
DPY19L4,HGLibB_13892,-0.74703
DPY19L4,HGLibB_13893,-0.043722
NIF3L1,HGLibA_31929,-0.49658
NIF3L1,HGLibB_31886,-0.1399
NIF3L1,HGLibA_31928,-0.11509
NIF3L1,HGLibB_31885,-0.011839
MDH1,HGLibB_28642,-0.25067
MDH1,HGLibA_28681,-0.085268
hsa-mir-3915,HGLibA_59535,-0.18482
SRGAP2,HGLibB_46914,-0.097104
KRTAP10-12,HGLibB_25565,-0.70777
KRTAP10-12,HGLibA_25601,-0.13566
TNRC6A,HGLibB_50851,-0.32652
TNRC6A,HGLibA_50912,-0.16246
TNRC6A,HGLibA_50914,-0.065943
C17orf82,HGLibA_05585,-0.48577
C17orf82,HGLibB_05580,-0.34022
STRA8,HGLibA_47571,-0.34597
STRA8,HGLibB_47512,-0.20219
NUCKS1,HGLibB_32872,-0.29288
NUCKS1,HGLibA_32916,-0.17576
NUCKS1,HGLibB_32873,-0.22094
PALM3,HGLibA_35075,-0.23334
PALM3,HGLibB_35031,-0.082105
PALM3,HGLibA_35076,-0.092645
PALM3,HGLibB_35030,-0.026044
SMYD1,HGLibB_45795,-0.26545
SMYD1,HGLibB_45796,-0.1336
SMYD1,HGLibB_45797,-0.043272
FAM184A,HGLibB_16306,-0.19966
SLC26A3,HGLibA_44791,-0.85126
SLC26A3,HGLibA_44793,-0.044622
SLC26A3,HGLibA_44792,-0.017401
BTBD9,HGLibA_04926,-0.38865
BTBD9,HGLibB_04923,-0.38124
BTBD9,HGLibB_04922,-0.043696
TIMP4,HGLibB_49485,-0.23172
TIMP4,HGLibA_49543,-0.055836
hsa-mir-519e,HGLibA_61730,-0.025852
FAM3B,HGLibA_16580,-0.61341
TNP1,HGLibB_50830,-0.21349
SPRY1,HGLibA_46834,-0.51273
AK2,HGLibB_01378,-0.49894
AK2,HGLibA_01379,-0.1759
AK2,HGLibA_01378,-0.16293
BNIPL,HGLibB_04661,-0.26748
BNIPL,HGLibA_04662,-0.161
BNIPL,HGLibB_04660,-0.31195
BNIPL,HGLibA_04661,-0.056314
ERI1,HGLibA_15480,-0.54288
ERI1,HGLibB_15458,-0.11584
CLUH,HGLibB_10152,-0.3229
CLUH,HGLibB_10151,-0.23282
hsa-mir-4691,HGLibA_60873,-0.16877
FLNB,HGLibA_17641,-0.63415
FLNB,HGLibA_17642,-0.13716
FOSL1,HGLibB_17777,-0.29837
FOSL1,HGLibB_17778,-0.025055
hsa-mir-647,HGLibA_62832,-0.1641
hsa-mir-647,HGLibA_62831,-0.05606
ZNF256,HGLibA_55677,-0.71546
ZNF256,HGLibB_55611,-0.064262
CYP2D6,HGLibB_12114,-0.27504
PLK1,HGLibA_37185,-0.61744
GALE,HGLibB_18488,-0.47427
GALE,HGLibA_18513,-0.3734
GALE,HGLibA_18512,-0.17457
GALE,HGLibA_18511,-0.012914
CNOT6L,HGLibA_10347,-0.28329
PIK3C2A,HGLibA_36620,-0.35168
PIK3C2A,HGLibA_36622,-0.14218
PIK3C2A,HGLibB_36573,-0.080587
STYX,HGLibA_47686,-0.36717
STYX,HGLibB_47630,-0.018213
STYX,HGLibB_47631,-0.010635
SWT1,HGLibA_47903,-0.17771
hsa-mir-577,HGLibA_62403,-0.14447
PURG,HGLibB_39541,-0.32131
PURG,HGLibB_39543,-0.077968
PURG,HGLibA_39591,-0.11785
FBXL16,HGLibB_16961,-0.30887
FBXL16,HGLibA_16985,-0.092772
FBXL16,HGLibA_16986,-0.07134
FBXL16,HGLibB_16963,-0.060587
ARSF,HGLibB_03138,-0.32679
ARSF,HGLibA_03139,-0.04569
ARSF,HGLibB_03137,-0.031853
FBXO3,HGLibA_17063,-0.58149
B3GNT6,HGLibB_03995,-0.30581
B3GNT6,HGLibA_03997,-0.066357
PDPR,HGLibB_35889,-0.49468
PDPR,HGLibA_35936,-0.17587
ALDH1A1,HGLibB_01538,-0.25222
ALDH1A1,HGLibB_01540,-0.11941
ALDH1A1,HGLibB_01539,-0.17268
C13orf45,HGLibB_05307,-0.3249
C13orf45,HGLibA_05313,-0.10098
C13orf45,HGLibA_05311,-0.097276
C13orf45,HGLibB_05308,-0.060244
